customer_sk,customer_id,customer_name,dob,gender,kyc_type,kyc_number,onboard_date,status,loyalty_tier,city,state,country,email,phone,last_updated_ts,gdpr_opt_out
1225,CUST001225,Customer_1225,30-11-1999,F,PAN,KYC00001225,03-08-2021,ACTIVE,Silver,Bengaluru,Karnataka,India,customer1225@mail.com,-9143904280,27:44.8,Y
1226,CUST001226,Customer_1226,16-10-2013,F,PAN,KYC00001226,14-03-2021,INACTIVE,Gold,Kolkata,West Bengal,India,customer1226@mail.com,-9751247764,27:44.8,Y
1227,CUST001227,Customer_1227,16-06-1992,F,Aadhaar,KYC00001227,29-01-2022,ACTIVE,Gold,Delhi,Delhi,India,customer1227@mail.com,-9219752850,27:44.8,Y
1228,CUST001228,Customer_1228,11-10-1984,M,Aadhaar,KYC00001228,16-01-2022,ACTIVE,Platinum,Hyderabad,Telangana,India,customer1228@mail.com,-9936238962,27:44.8,N
1229,CUST001229,Customer_1229,02-05-2013,F,PAN,KYC00001229,21-07-2024,INACTIVE,Silver,Mumbai,Maharashtra,India,customer1229@mail.com,-9214209016,27:44.8,Y
1230,CUST001230,Customer_1230,01-03-2011,M,PAN,KYC00001230,30-07-2024,ACTIVE,Silver,Hyderabad,Telangana,India,customer1230@mail.com,-9856622882,27:44.8,N
1231,CUST001231,Customer_1231,11-07-1987,F,Aadhaar,KYC00001231,19-02-2026,INACTIVE,Silver,Kolkata,West Bengal,India,customer1231@mail.com,-9672902967,27:44.8,Y
1232,CUST001232,Customer_1232,25-11-1989,M,Aadhaar,KYC00001232,04-03-2024,ACTIVE,Platinum,Kolkata,West Bengal,India,customer1232@mail.com,-9472952891,27:44.8,N
1233,CUST001233,Customer_1233,02-06-2012,M,Aadhaar,KYC00001233,05-10-2018,INACTIVE,Gold,Delhi,Delhi,India,customer1233@mail.com,-9662385890,27:44.8,Y
1234,CUST001234,Customer_1234,16-01-2011,F,Passport,KYC00001234,13-06-2019,ACTIVE,Silver,Mumbai,Maharashtra,India,customer1234@mail.com,-9707925444,27:44.8,Y
1235,CUST001235,Customer_1235,12-09-1992,F,Aadhaar,KYC00001235,05-09-2025,ACTIVE,Silver,Hyderabad,Telangana,India,customer1235@mail.com,-9570024964,27:44.8,N
1236,CUST001236,Customer_1236,02-09-2001,F,Passport,KYC00001236,17-01-2021,ACTIVE,Silver,Chennai,Tamil Nadu,India,customer1236@mail.com,-9103865966,27:44.8,Y
1237,CUST001237,Customer_1237,08-12-1993,M,Passport,KYC00001237,09-02-2023,ACTIVE,Gold,Chennai,Tamil Nadu,India,customer1237@mail.com,-9336584240,27:44.8,N
1238,CUST001238,Customer_1238,18-03-1996,M,PAN,KYC00001238,06-07-2020,ACTIVE,Platinum,Hyderabad,Telangana,India,customer1238@mail.com,-9355783221,27:44.8,N
1239,CUST001239,Customer_1239,09-11-2012,M,Aadhaar,KYC00001239,29-06-2019,ACTIVE,Silver,Kolkata,West Bengal,India,customer1239@mail.com,-9789785742,27:44.8,Y
1240,CUST001240,Customer_1240,23-02-2008,M,PAN,KYC00001240,10-04-2025,ACTIVE,Platinum,Mumbai,Maharashtra,India,customer1240@mail.com,-9749785012,27:44.8,N
1241,CUST001241,Customer_1241,25-11-1987,F,Passport,KYC00001241,02-07-2019,INACTIVE,Platinum,Bengaluru,Karnataka,India,customer1241@mail.com,-9416641372,27:44.8,N
1242,CUST001242,Customer_1242,30-03-2012,M,Aadhaar,KYC00001242,17-06-2020,ACTIVE,Silver,Kolkata,West Bengal,India,customer1242@mail.com,-9374864083,27:44.8,Y
1243,CUST001243,Customer_1243,26-08-2013,M,Passport,KYC00001243,19-09-2025,INACTIVE,Platinum,Chennai,Tamil Nadu,India,customer1243@mail.com,-9376322174,27:44.8,Y
1244,CUST001244,Customer_1244,23-01-1994,F,Aadhaar,KYC00001244,15-04-2020,INACTIVE,Silver,Delhi,Delhi,India,customer1244@mail.com,-9578948795,27:44.8,Y
1245,CUST001245,Customer_1245,19-08-2003,F,PAN,KYC00001245,17-05-2023,ACTIVE,Gold,Hyderabad,Telangana,India,customer1245@mail.com,-9294898589,27:44.8,N
1246,CUST001246,Customer_1246,25-01-1992,M,Passport,KYC00001246,03-07-2023,ACTIVE,Platinum,Mumbai,Maharashtra,India,customer1246@mail.com,-9402842617,27:44.8,Y
1247,CUST001247,Customer_1247,23-06-1991,M,Aadhaar,KYC00001247,16-09-2025,ACTIVE,Silver,Bengaluru,Karnataka,India,customer1247@mail.com,-9254105871,27:44.8,Y
1248,CUST001248,Customer_1248,03-03-1995,F,Passport,KYC00001248,07-07-2022,ACTIVE,Platinum,Delhi,Delhi,India,customer1248@mail.com,-9665624074,27:44.8,Y
1249,CUST001249,Customer_1249,11-09-1984,M,Aadhaar,KYC00001249,22-04-2022,ACTIVE,Silver,Hyderabad,Telangana,India,customer1249@mail.com,-9987514368,27:44.8,Y
1250,CUST001250,Customer_1250,16-02-1986,M,PAN,KYC00001250,09-12-2018,ACTIVE,Silver,Hyderabad,Telangana,India,customer1250@mail.com,-9773648750,27:44.8,Y
1251,CUST001251,Customer_1251,08-12-1988,F,Passport,KYC00001251,15-12-2018,ACTIVE,Silver,Kolkata,West Bengal,India,customer1251@mail.com,-9615852781,27:44.8,N
1252,CUST001252,Customer_1252,15-12-1997,F,Aadhaar,KYC00001252,25-09-2019,ACTIVE,Silver,Mumbai,Maharashtra,India,customer1252@mail.com,-9683606980,27:44.8,N
1253,CUST001253,Customer_1253,20-07-2008,M,PAN,KYC00001253,02-07-2018,ACTIVE,Platinum,Hyderabad,Telangana,India,customer1253@mail.com,-9418620438,27:44.8,Y
1254,CUST001254,Customer_1254,18-10-2002,M,PAN,KYC00001254,07-07-2020,ACTIVE,Silver,Chennai,Tamil Nadu,India,customer1254@mail.com,-9558633085,27:44.8,N
1255,CUST001255,Customer_1255,06-01-2000,F,PAN,KYC00001255,04-09-2025,INACTIVE,Platinum,Mumbai,Maharashtra,India,customer1255@mail.com,-9867565533,27:44.8,Y
1256,CUST001256,Customer_1256,10-10-1991,M,PAN,KYC00001256,21-02-2019,ACTIVE,Gold,Delhi,Delhi,India,customer1256@mail.com,-9181915611,27:44.8,N
1257,CUST001257,Customer_1257,03-05-2000,M,PAN,KYC00001257,12-10-2024,ACTIVE,Silver,Kolkata,West Bengal,India,customer1257@mail.com,-9560236154,27:44.8,N
1258,CUST001258,Customer_1258,20-04-1992,F,PAN,KYC00001258,26-06-2025,ACTIVE,Platinum,Chennai,Tamil Nadu,India,customer1258@mail.com,-9977851009,27:44.8,N
1259,CUST001259,Customer_1259,29-10-1988,F,Aadhaar,KYC00001259,03-06-2025,ACTIVE,Gold,Bengaluru,Karnataka,India,customer1259@mail.com,-9970503249,27:44.8,Y
1260,CUST001260,Customer_1260,01-11-1990,M,Aadhaar,KYC00001260,29-08-2019,INACTIVE,Gold,Kolkata,West Bengal,India,customer1260@mail.com,-9874536550,27:44.8,N
1261,CUST001261,Customer_1261,30-03-1989,F,Passport,KYC00001261,14-02-2021,ACTIVE,Silver,Kolkata,West Bengal,India,customer1261@mail.com,-9446875865,27:44.8,Y
1262,CUST001262,Customer_1262,09-06-2001,F,Aadhaar,KYC00001262,18-07-2023,INACTIVE,Gold,Mumbai,Maharashtra,India,customer1262@mail.com,-9844554860,27:44.8,N
1263,CUST001263,Customer_1263,21-09-2012,F,PAN,KYC00001263,02-05-2025,ACTIVE,Gold,Chennai,Tamil Nadu,India,customer1263@mail.com,-9549532263,27:44.8,N
1264,CUST001264,Customer_1264,10-02-2008,F,Passport,KYC00001264,06-01-2024,ACTIVE,Gold,Chennai,Tamil Nadu,India,customer1264@mail.com,-9189783752,27:44.8,N
1265,CUST001265,Customer_1265,01-02-2010,M,Passport,KYC00001265,24-12-2018,ACTIVE,Gold,Chennai,Tamil Nadu,India,customer1265@mail.com,-9103077365,27:44.8,Y
1266,CUST001266,Customer_1266,03-06-2000,F,PAN,KYC00001266,28-03-2019,ACTIVE,Gold,Kolkata,West Bengal,India,customer1266@mail.com,-9487468806,27:44.8,Y
1267,CUST001267,Customer_1267,26-10-2004,M,Passport,KYC00001267,21-09-2022,ACTIVE,Silver,Bengaluru,Karnataka,India,customer1267@mail.com,-9988866807,27:44.8,Y
1268,CUST001268,Customer_1268,07-05-1990,M,Passport,KYC00001268,23-11-2025,ACTIVE,Gold,Kolkata,West Bengal,India,customer1268@mail.com,-9887140200,27:44.8,Y
1269,CUST001269,Customer_1269,21-03-2003,F,PAN,KYC00001269,12-11-2025,ACTIVE,Platinum,Hyderabad,Telangana,India,customer1269@mail.com,-9724495756,27:44.8,Y
1270,CUST001270,Customer_1270,22-10-2010,M,PAN,KYC00001270,25-08-2019,ACTIVE,Silver,Delhi,Delhi,India,customer1270@mail.com,-9184818315,27:44.8,Y
1271,CUST001271,Customer_1271,22-09-1984,F,PAN,KYC00001271,18-01-2020,INACTIVE,Platinum,Kolkata,West Bengal,India,customer1271@mail.com,-9250444452,27:44.8,N
1272,CUST001272,Customer_1272,17-08-2002,F,Aadhaar,KYC00001272,26-03-2025,ACTIVE,Gold,Delhi,Delhi,India,customer1272@mail.com,-9219471583,27:44.8,Y
1273,CUST001273,Customer_1273,25-12-2012,M,Passport,KYC00001273,12-12-2019,ACTIVE,Silver,Kolkata,West Bengal,India,customer1273@mail.com,-9525621165,27:44.8,N
1274,CUST001274,Customer_1274,18-07-2004,F,Passport,KYC00001274,18-08-2023,ACTIVE,Platinum,Hyderabad,Telangana,India,customer1274@mail.com,-9344077374,27:44.8,N
1275,CUST001275,Customer_1275,11-05-1996,M,Passport,KYC00001275,27-03-2022,ACTIVE,Platinum,Mumbai,Maharashtra,India,customer1275@mail.com,-9327487409,27:44.8,N
1276,CUST001276,Customer_1276,05-09-1986,M,Aadhaar,KYC00001276,23-01-2020,ACTIVE,Platinum,Chennai,Tamil Nadu,India,customer1276@mail.com,-9602979335,27:44.8,N
1277,CUST001277,Customer_1277,11-06-2013,F,Aadhaar,KYC00001277,07-11-2019,ACTIVE,Gold,Bengaluru,Karnataka,India,customer1277@mail.com,-9794332050,27:44.8,N
1278,CUST001278,Customer_1278,10-04-1996,M,PAN,KYC00001278,15-11-2018,ACTIVE,Platinum,Mumbai,Maharashtra,India,customer1278@mail.com,-9936227100,27:44.8,N
1279,CUST001279,Customer_1279,29-11-1994,F,PAN,KYC00001279,28-01-2024,ACTIVE,Silver,Kolkata,West Bengal,India,customer1279@mail.com,-9327536479,27:44.8,Y
1280,CUST001280,Customer_1280,02-08-1992,M,Passport,KYC00001280,13-05-2018,ACTIVE,Gold,Bengaluru,Karnataka,India,customer1280@mail.com,-9191310217,27:44.8,Y
1281,CUST001281,Customer_1281,13-11-2005,M,PAN,KYC00001281,12-07-2021,ACTIVE,Gold,Chennai,Tamil Nadu,India,customer1281@mail.com,-9109103869,27:44.8,N
1282,CUST001282,Customer_1282,10-01-2002,M,Aadhaar,KYC00001282,20-05-2022,ACTIVE,Silver,Bengaluru,Karnataka,India,customer1282@mail.com,-9854471915,27:44.8,Y
1283,CUST001283,Customer_1283,08-06-2002,M,Passport,KYC00001283,08-09-2019,ACTIVE,Platinum,Bengaluru,Karnataka,India,customer1283@mail.com,-9954772809,27:44.8,N
1284,CUST001284,Customer_1284,20-06-2010,M,Aadhaar,KYC00001284,23-10-2019,ACTIVE,Platinum,Delhi,Delhi,India,customer1284@mail.com,-9597256432,27:44.8,Y
1285,CUST001285,Customer_1285,08-05-1988,M,PAN,KYC00001285,23-08-2025,ACTIVE,Platinum,Hyderabad,Telangana,India,customer1285@mail.com,-9272922836,27:44.8,N
1286,CUST001286,Customer_1286,19-01-1990,F,Aadhaar,KYC00001286,15-01-2022,INACTIVE,Silver,Delhi,Delhi,India,customer1286@mail.com,-9865322793,27:44.8,N
1287,CUST001287,Customer_1287,14-07-1993,M,PAN,KYC00001287,11-05-2024,INACTIVE,Silver,Mumbai,Maharashtra,India,customer1287@mail.com,-9964068349,27:44.8,Y
1288,CUST001288,Customer_1288,19-01-1998,M,Aadhaar,KYC00001288,21-01-2019,INACTIVE,Gold,Mumbai,Maharashtra,India,customer1288@mail.com,-9282232830,27:44.8,N
1289,CUST001289,Customer_1289,23-03-1987,F,Passport,KYC00001289,28-01-2022,ACTIVE,Silver,Mumbai,Maharashtra,India,customer1289@mail.com,-9176379376,27:44.8,Y
1290,CUST001290,Customer_1290,31-10-2004,F,Aadhaar,KYC00001290,14-11-2020,INACTIVE,Platinum,Hyderabad,Telangana,India,customer1290@mail.com,-9250803988,27:44.8,Y
1291,CUST001291,Customer_1291,25-01-2006,M,Aadhaar,KYC00001291,20-03-2021,INACTIVE,Gold,Chennai,Tamil Nadu,India,customer1291@mail.com,-9765379999,27:44.8,Y
1292,CUST001292,Customer_1292,13-08-2000,F,Aadhaar,KYC00001292,08-12-2018,INACTIVE,Platinum,Delhi,Delhi,India,customer1292@mail.com,-9583282812,27:44.8,N
1293,CUST001293,Customer_1293,30-01-1986,M,Passport,KYC00001293,29-09-2020,ACTIVE,Silver,Hyderabad,Telangana,India,customer1293@mail.com,-9213062785,27:44.8,N
1294,CUST001294,Customer_1294,07-04-1991,F,PAN,KYC00001294,02-07-2020,INACTIVE,Gold,Delhi,Delhi,India,customer1294@mail.com,-9818494856,27:44.8,Y
1295,CUST001295,Customer_1295,23-01-2005,F,Passport,KYC00001295,01-01-2024,INACTIVE,Silver,Bengaluru,Karnataka,India,customer1295@mail.com,-9192151167,27:44.8,Y
1296,CUST001296,Customer_1296,10-01-1989,F,Aadhaar,KYC00001296,28-03-2020,INACTIVE,Gold,Hyderabad,Telangana,India,customer1296@mail.com,-9169225692,27:44.8,N
1297,CUST001297,Customer_1297,11-04-2011,F,PAN,KYC00001297,16-11-2025,INACTIVE,Silver,Bengaluru,Karnataka,India,customer1297@mail.com,-9398902856,27:44.8,N
1298,CUST001298,Customer_1298,13-08-2008,M,Aadhaar,KYC00001298,20-08-2019,ACTIVE,Gold,Kolkata,West Bengal,India,customer1298@mail.com,-9710107069,27:44.8,Y
1299,CUST001299,Customer_1299,23-03-2001,M,Aadhaar,KYC00001299,28-10-2022,INACTIVE,Silver,Chennai,Tamil Nadu,India,customer1299@mail.com,-9158065203,27:44.8,Y
1300,CUST001300,Customer_1300,20-02-2003,F,Aadhaar,KYC00001300,16-02-2025,ACTIVE,Silver,Kolkata,West Bengal,India,customer1300@mail.com,-9252189813,27:44.8,Y
1301,CUST001301,Customer_1301,03-05-2002,M,Aadhaar,KYC00001301,27-12-2025,INACTIVE,Gold,Bengaluru,Karnataka,India,customer1301@mail.com,-9663475940,27:44.8,Y
1302,CUST001302,Customer_1302,21-10-1995,M,PAN,KYC00001302,14-01-2019,INACTIVE,Gold,Hyderabad,Telangana,India,customer1302@mail.com,-9908716537,27:44.8,N
1303,CUST001303,Customer_1303,27-01-1993,F,Aadhaar,KYC00001303,27-05-2023,INACTIVE,Platinum,Mumbai,Maharashtra,India,customer1303@mail.com,-9839626020,27:44.8,Y
1304,CUST001304,Customer_1304,05-10-2003,F,Passport,KYC00001304,25-05-2024,INACTIVE,Silver,Hyderabad,Telangana,India,customer1304@mail.com,-9702270764,27:44.8,Y
1305,CUST001305,Customer_1305,16-02-2014,M,Aadhaar,KYC00001305,13-06-2025,ACTIVE,Silver,Kolkata,West Bengal,India,customer1305@mail.com,-9261604789,27:44.8,N
1306,CUST001306,Customer_1306,27-07-2006,F,PAN,KYC00001306,23-07-2025,INACTIVE,Gold,Mumbai,Maharashtra,India,customer1306@mail.com,-9659088364,27:44.8,Y
1307,CUST001307,Customer_1307,21-10-1989,F,Passport,KYC00001307,27-06-2024,ACTIVE,Silver,Delhi,Delhi,India,customer1307@mail.com,-9334744319,27:44.8,Y
1308,CUST001308,Customer_1308,30-08-2008,M,Passport,KYC00001308,27-03-2022,ACTIVE,Gold,Delhi,Delhi,India,customer1308@mail.com,-9325231298,27:44.8,Y
1309,CUST001309,Customer_1309,15-01-2010,M,Aadhaar,KYC00001309,30-01-2022,ACTIVE,Gold,Hyderabad,Telangana,India,customer1309@mail.com,-9429601519,27:44.8,Y
1310,CUST001310,Customer_1310,22-07-2006,F,Aadhaar,KYC00001310,08-08-2022,ACTIVE,Gold,Hyderabad,Telangana,India,customer1310@mail.com,-9989257701,27:44.8,N
1311,CUST001311,Customer_1311,26-03-1999,M,PAN,KYC00001311,23-02-2023,INACTIVE,Gold,Chennai,Tamil Nadu,India,customer1311@mail.com,-9289939643,27:44.8,Y
1312,CUST001312,Customer_1312,20-09-2003,F,Aadhaar,KYC00001312,25-05-2025,INACTIVE,Platinum,Chennai,Tamil Nadu,India,customer1312@mail.com,-9404135519,27:44.8,Y
1313,CUST001313,Customer_1313,27-10-1988,M,Passport,KYC00001313,09-03-2018,INACTIVE,Silver,Kolkata,West Bengal,India,customer1313@mail.com,-9633010641,27:44.8,Y
1314,CUST001314,Customer_1314,02-02-2004,M,Passport,KYC00001314,02-04-2021,INACTIVE,Silver,Hyderabad,Telangana,India,customer1314@mail.com,-9339314810,27:44.8,N
1315,CUST001315,Customer_1315,05-04-2001,M,PAN,KYC00001315,08-04-2023,ACTIVE,Gold,Chennai,Tamil Nadu,India,customer1315@mail.com,-9952283783,27:44.8,N
1316,CUST001316,Customer_1316,03-02-2013,F,PAN,KYC00001316,15-03-2022,ACTIVE,Platinum,Delhi,Delhi,India,customer1316@mail.com,-9404517838,27:44.8,N
1317,CUST001317,Customer_1317,12-01-1996,F,Aadhaar,KYC00001317,20-07-2025,ACTIVE,Silver,Hyderabad,Telangana,India,customer1317@mail.com,-9545126735,27:44.8,Y
1318,CUST001318,Customer_1318,06-05-1985,M,Aadhaar,KYC00001318,27-10-2023,ACTIVE,Gold,Kolkata,West Bengal,India,customer1318@mail.com,-9282977056,27:44.8,N
1319,CUST001319,Customer_1319,04-02-2009,F,PAN,KYC00001319,29-11-2024,INACTIVE,Silver,Mumbai,Maharashtra,India,customer1319@mail.com,-9960423208,27:44.8,N
1320,CUST001320,Customer_1320,15-09-2012,F,Passport,KYC00001320,13-12-2019,INACTIVE,Gold,Mumbai,Maharashtra,India,customer1320@mail.com,-9655421944,27:44.8,Y
1321,CUST001321,Customer_1321,12-07-1994,M,Passport,KYC00001321,02-06-2019,ACTIVE,Platinum,Delhi,Delhi,India,customer1321@mail.com,-9719477804,27:44.8,N
1322,CUST001322,Customer_1322,03-11-1995,M,Aadhaar,KYC00001322,14-04-2020,ACTIVE,Silver,Hyderabad,Telangana,India,customer1322@mail.com,-9127530894,27:44.8,N
1323,CUST001323,Customer_1323,17-05-2012,M,PAN,KYC00001323,06-12-2024,ACTIVE,Platinum,Kolkata,West Bengal,India,customer1323@mail.com,-9510603991,27:44.8,Y
1324,CUST001324,Customer_1324,08-01-1990,F,Passport,KYC00001324,30-01-2025,ACTIVE,Silver,Hyderabad,Telangana,India,customer1324@mail.com,-9357399324,27:44.8,Y
1325,CUST001325,Customer_1325,10-11-1992,M,Passport,KYC00001325,29-03-2022,ACTIVE,Platinum,Bengaluru,Karnataka,India,customer1325@mail.com,-9155564832,27:44.8,N
1326,CUST001326,Customer_1326,13-08-1990,M,Passport,KYC00001326,01-07-2024,ACTIVE,Silver,Kolkata,West Bengal,India,customer1326@mail.com,-9592984546,27:44.8,Y
1327,CUST001327,Customer_1327,12-07-1990,F,Aadhaar,KYC00001327,10-01-2020,ACTIVE,Silver,Kolkata,West Bengal,India,customer1327@mail.com,-9630691491,27:44.8,N
1328,CUST001328,Customer_1328,11-09-2001,M,Aadhaar,KYC00001328,31-03-2018,INACTIVE,Silver,Mumbai,Maharashtra,India,customer1328@mail.com,-9622393871,27:44.8,Y
1329,CUST001329,Customer_1329,01-01-2003,F,Aadhaar,KYC00001329,08-02-2025,INACTIVE,Silver,Mumbai,Maharashtra,India,customer1329@mail.com,-9293065597,27:44.8,N
1330,CUST001330,Customer_1330,07-03-1992,M,PAN,KYC00001330,05-11-2021,ACTIVE,Gold,Kolkata,West Bengal,India,customer1330@mail.com,-9759282754,27:44.8,Y
1331,CUST001331,Customer_1331,28-07-2007,F,PAN,KYC00001331,29-02-2020,ACTIVE,Platinum,Mumbai,Maharashtra,India,customer1331@mail.com,-9124736957,27:44.8,Y
1332,CUST001332,Customer_1332,14-07-2000,M,PAN,KYC00001332,01-05-2018,ACTIVE,Silver,Mumbai,Maharashtra,India,customer1332@mail.com,-9335966610,27:44.8,Y
1333,CUST001333,Customer_1333,04-11-1989,F,Aadhaar,KYC00001333,27-05-2023,ACTIVE,Silver,Hyderabad,Telangana,India,customer1333@mail.com,-9474256249,27:44.8,N
1334,CUST001334,Customer_1334,29-05-2006,F,Passport,KYC00001334,27-06-2022,ACTIVE,Gold,Delhi,Delhi,India,customer1334@mail.com,-9285713778,27:44.8,Y
1335,CUST001335,Customer_1335,10-10-1996,F,PAN,KYC00001335,18-07-2024,ACTIVE,Silver,Hyderabad,Telangana,India,customer1335@mail.com,-9952657783,27:44.8,Y
1336,CUST001336,Customer_1336,18-01-2006,F,Aadhaar,KYC00001336,02-10-2022,ACTIVE,Gold,Hyderabad,Telangana,India,customer1336@mail.com,-9768845463,27:44.8,Y
1337,CUST001337,Customer_1337,07-05-2001,F,PAN,KYC00001337,12-05-2024,ACTIVE,Gold,Chennai,Tamil Nadu,India,customer1337@mail.com,-9779354712,27:44.8,Y
1338,CUST001338,Customer_1338,02-09-1991,M,Passport,KYC00001338,02-11-2020,INACTIVE,Gold,Delhi,Delhi,India,customer1338@mail.com,-9748413370,27:44.8,N
1339,CUST001339,Customer_1339,05-07-1985,M,PAN,KYC00001339,14-08-2021,INACTIVE,Silver,Delhi,Delhi,India,customer1339@mail.com,-9484125158,27:44.8,Y
1340,CUST001340,Customer_1340,26-10-1993,F,Aadhaar,KYC00001340,18-08-2019,ACTIVE,Silver,Kolkata,West Bengal,India,customer1340@mail.com,-9110343265,27:44.8,N
1341,CUST001341,Customer_1341,27-08-1984,F,PAN,KYC00001341,22-03-2023,ACTIVE,Silver,Hyderabad,Telangana,India,customer1341@mail.com,-9703056899,27:44.8,Y
1342,CUST001342,Customer_1342,20-11-1996,M,Passport,KYC00001342,09-06-2020,ACTIVE,Platinum,Delhi,Delhi,India,customer1342@mail.com,-9398552179,27:44.8,Y
1343,CUST001343,Customer_1343,26-02-2013,F,Passport,KYC00001343,18-11-2022,ACTIVE,Gold,Chennai,Tamil Nadu,India,customer1343@mail.com,-9312762298,27:44.8,Y
1344,CUST001344,Customer_1344,28-04-2006,F,PAN,KYC00001344,29-01-2021,INACTIVE,Silver,Kolkata,West Bengal,India,customer1344@mail.com,-9233243409,27:44.8,N
1345,CUST001345,Customer_1345,22-02-2011,F,Passport,KYC00001345,18-04-2022,ACTIVE,Platinum,Mumbai,Maharashtra,India,customer1345@mail.com,-9122836997,27:44.8,N
1346,CUST001346,Customer_1346,14-01-2013,M,Aadhaar,KYC00001346,10-03-2021,ACTIVE,Gold,Kolkata,West Bengal,India,customer1346@mail.com,-9139737154,27:44.8,Y
1347,CUST001347,Customer_1347,02-02-2013,M,PAN,KYC00001347,09-04-2023,ACTIVE,Gold,Bengaluru,Karnataka,India,customer1347@mail.com,-9876587626,27:44.8,N
1348,CUST001348,Customer_1348,24-05-1998,F,Aadhaar,KYC00001348,23-11-2018,ACTIVE,Gold,Bengaluru,Karnataka,India,customer1348@mail.com,-9757474203,27:44.8,Y
1349,CUST001349,Customer_1349,21-07-1997,F,Aadhaar,KYC00001349,10-03-2025,ACTIVE,Gold,Delhi,Delhi,India,customer1349@mail.com,-9763547668,27:44.8,Y
1350,CUST001350,Customer_1350,20-03-1994,M,PAN,KYC00001350,23-07-2019,ACTIVE,Gold,Kolkata,West Bengal,India,customer1350@mail.com,-9838303613,27:44.8,N
1351,CUST001351,Customer_1351,20-10-1991,M,PAN,KYC00001351,13-02-2026,ACTIVE,Platinum,Mumbai,Maharashtra,India,customer1351@mail.com,-9105305650,27:44.8,Y
1352,CUST001352,Customer_1352,05-02-1986,M,PAN,KYC00001352,31-05-2021,ACTIVE,Gold,Bengaluru,Karnataka,India,customer1352@mail.com,-9453614197,27:44.8,N
1353,CUST001353,Customer_1353,22-10-1991,M,Passport,KYC00001353,03-03-2023,ACTIVE,Silver,Bengaluru,Karnataka,India,customer1353@mail.com,-9442880758,27:44.8,Y
1354,CUST001354,Customer_1354,15-09-2002,F,Passport,KYC00001354,17-05-2019,ACTIVE,Platinum,Chennai,Tamil Nadu,India,customer1354@mail.com,-9613169924,27:44.8,N
1355,CUST001355,Customer_1355,10-08-1998,F,PAN,KYC00001355,12-01-2019,ACTIVE,Gold,Bengaluru,Karnataka,India,customer1355@mail.com,-9863839847,27:44.8,Y
1356,CUST001356,Customer_1356,21-03-2009,M,Passport,KYC00001356,04-04-2025,ACTIVE,Platinum,Bengaluru,Karnataka,India,customer1356@mail.com,-9183769735,27:44.8,Y
1357,CUST001357,Customer_1357,14-11-1986,M,PAN,KYC00001357,09-07-2025,ACTIVE,Gold,Delhi,Delhi,India,customer1357@mail.com,-9978869881,27:44.8,N
1358,CUST001358,Customer_1358,15-01-2006,M,Aadhaar,KYC00001358,04-05-2020,ACTIVE,Gold,Mumbai,Maharashtra,India,customer1358@mail.com,-9860759266,27:44.8,N
1359,CUST001359,Customer_1359,28-01-1991,M,PAN,KYC00001359,15-06-2020,ACTIVE,Gold,Hyderabad,Telangana,India,customer1359@mail.com,-9585794956,27:44.8,Y
1360,CUST001360,Customer_1360,06-08-1992,M,Aadhaar,KYC00001360,29-09-2022,ACTIVE,Platinum,Delhi,Delhi,India,customer1360@mail.com,-9429796251,27:44.8,Y
1361,CUST001361,Customer_1361,04-11-2004,M,Passport,KYC00001361,28-03-2019,ACTIVE,Silver,Mumbai,Maharashtra,India,customer1361@mail.com,-9594830420,27:44.8,Y
1362,CUST001362,Customer_1362,13-06-1985,F,Passport,KYC00001362,15-12-2023,INACTIVE,Gold,Bengaluru,Karnataka,India,customer1362@mail.com,-9385162898,27:44.8,Y
1363,CUST001363,Customer_1363,09-12-1987,F,Aadhaar,KYC00001363,18-05-2020,ACTIVE,Gold,Chennai,Tamil Nadu,India,customer1363@mail.com,-9639222739,27:44.8,N
1364,CUST001364,Customer_1364,19-02-1999,M,Aadhaar,KYC00001364,21-01-2021,ACTIVE,Silver,Chennai,Tamil Nadu,India,customer1364@mail.com,-9152757565,27:44.8,N
1365,CUST001365,Customer_1365,14-02-2003,M,Aadhaar,KYC00001365,15-02-2020,INACTIVE,Silver,Hyderabad,Telangana,India,customer1365@mail.com,-9737855345,27:44.8,N
1366,CUST001366,Customer_1366,01-06-2011,F,Passport,KYC00001366,11-11-2022,ACTIVE,Platinum,Chennai,Tamil Nadu,India,customer1366@mail.com,-9153548965,27:44.8,Y
